filename,before_hash,ctxr_hash,mipmaps,origin_folder,opacity_stripped,upscaled,upscaler_version,upscaler_type,ctxr3_converted,non_upscaled_version
d_oil_ref_add_alp_ovl_mod1120.bmp,acbee05439cd59b2cb7691405b8641d22b4ac664,3b5bd940472710fde839a3a948327be8cf4c39ab,true,ps2 textures\OPAQUE,true,false,0,none,false,2
door_b00.bmp,beda68811c4bc0a370a93c7a1a578d50175d1dae,52ca6050dd7c1a3f12a40a22598d8060f453d7bb,true,ps2 textures\OPAQUE\bp_remade,true,false,0,none,false,2
ghost_pos.bmp,588d146de14af300e40c4ed8a4465d466cdd48d3,0df47831905eea3552ed0e318b9c3d9d27401d1d,true,ps2 textures\OPAQUE\bp_remade,true,false,0,none,false,2
iro_boots.bmp,9356d052a7df7b79cae479f8a308f27608fc4ba6,0845bfaa106fb61f5c36f39d056ea224d917b19a,true,Self Remade\Finalized\Not Demaster Fixed\Demaster Fixed\Shared,true,false,0,none,false,2
iro_hair_base.bmp,fd0fbcad6d3a8e6955f87452b62c11cf9f472bb3,5d12c9aa0271e6992410c77961e524377278ca68,true,ps2 textures\OPAQUE\bp_remade,true,false,0,none,false,2
iro_hi_face.bmp,2dd5d9059ad369f42775b8599127c24da1568d3b,6d7f6d44de357dde929266005f43356df01d9daf,true,ps2 textures\OPAQUE\bp_remade,true,false,0,none,false,2
iro_hi_face_bandage.bmp,a189b26c6e14d6cca721baf8bbb4b3946615f6c9,b07b93f22fe7b550ca2ca318dca073a2940f7435,true,ps2 textures\OPAQUE\bp_remade,true,false,0,none,false,2
iro_snawear.bmp,fdb69009abc2c43c51cf8eab69fba8320ae112fa,256f1f5190c83c2bd55c0566ed53cfd6d2405b5f,true,Self Remade\Finalized\Not Demaster Fixed\Demaster Fixed\Shared,true,false,0,none,false,2
m3l_gou_02msk.bmp,e51a8353371dece6a1942a3ea30f7ca8a25e4702,313130d55cc0b9aea873571e3c1ce6b06f2dda3e,true,ps2 textures\HAS ALPHA\bp_remade,false,false,0,none,false,2
megami.bmp,c9dface7557e8cb49a86944782e97700cfc9de18,13f43ec8c8e71eb4594ae23b7f9c167330d7903b,true,ps2 textures\OPAQUE,true,false,0,none,false,2
n_oil_ref_add_alp_ovl_mod1120.bmp,78f056e0ef8527f982abc724b152296db2fc824e,a7d9ecc9ce54ce193807f57bece1bce52c633921,true,ps2 textures\OPAQUE,true,false,0,none,false,2
