full_path,relative_path_to_file,filename_with_extension,file_stem,extension,filesize,sha1
Misc/loading/_win/loading.ctxr,Misc/loading/_win,loading.ctxr,loading,ctxr,105120,15716877c958c557da9cf6dfe480d03e2b0850f3
Misc/loading/_win/loading_4k.ctxr,Misc/loading/_win,loading_4k.ctxr,loading_4k,ctxr,944800,970b0ea0cd1c40435022e9c23f16c4f9b096aec5
Misc/loading/_win/loading_fhd.ctxr,Misc/loading/_win,loading_fhd.ctxr,loading_fhd,ctxr,236320,ef90bee9cca1726110d704a5072c50db0467fce9
Misc/loading/_win/loading_jp.ctxr,Misc/loading/_win,loading_jp.ctxr,loading_jp,ctxr,105120,15716877c958c557da9cf6dfe480d03e2b0850f3
Misc/loading/_win/loading_jp_4k.ctxr,Misc/loading/_win,loading_jp_4k.ctxr,loading_jp_4k,ctxr,944800,970b0ea0cd1c40435022e9c23f16c4f9b096aec5
Misc/loading/_win/loading_jp_fhd.ctxr,Misc/loading/_win,loading_jp_fhd.ctxr,loading_jp_fhd,ctxr,236320,ef90bee9cca1726110d704a5072c50db0467fce9
Misc/loading/_win/loading_jp_wqhd.ctxr,Misc/loading/_win,loading_jp_wqhd.ctxr,loading_jp_wqhd,ctxr,298240,8397c18b17362dbcc9c06eb80495e91cc9f5b891
Misc/loading/_win/loading_wqhd.ctxr,Misc/loading/_win,loading_wqhd.ctxr,loading_wqhd,ctxr,298240,8397c18b17362dbcc9c06eb80495e91cc9f5b891
textures/flatlist/ovr_stm/ovr_eu/_win/0007bc34.ctxr,textures/flatlist/ovr_stm/ovr_eu/_win,0007bc34.ctxr,0007bc34,ctxr,2796672,91d05f4e012e353b664c0f1ec7e30865197d091f
textures/flatlist/ovr_stm/ovr_eu/_win/0009bc34.ctxr,textures/flatlist/ovr_stm/ovr_eu/_win,0009bc34.ctxr,0009bc34,ctxr,175232,81b27ec64358063ed6b7d183a1695c9a31b7cecc
textures/flatlist/ovr_stm/ovr_eu/_win/001463f1.ctxr,textures/flatlist/ovr_stm/ovr_eu/_win,001463f1.ctxr,001463f1,ctxr,87840,29822665b9b5dc83b0d22a40e055d07960fe6dee
textures/flatlist/ovr_stm/ovr_eu/_win/00481d9d.ctxr,textures/flatlist/ovr_stm/ovr_eu/_win,00481d9d.ctxr,00481d9d,ctxr,87808,63512a98bc9879c9512d3db15bdf979c873365ad
textures/flatlist/ovr_stm/ovr_eu/_win/004d1d9d.ctxr,textures/flatlist/ovr_stm/ovr_eu/_win,004d1d9d.ctxr,004d1d9d,ctxr,175232,4748d915a6b9cf21b80da129ba92470cc3a9d6d3
textures/flatlist/ovr_stm/ovr_eu/_win/004f1d9d.ctxr,textures/flatlist/ovr_stm/ovr_eu/_win,004f1d9d.ctxr,004f1d9d,ctxr,175232,1d0bda39a7e2735a33fc38e6a074f56ecd194b33
textures/flatlist/ovr_stm/ovr_eu/_win/0051a133.ctxr,textures/flatlist/ovr_stm/ovr_eu/_win,0051a133.ctxr,0051a133,ctxr,2796672,5af14af19b1516c85b0437ba9921d7e9cb862dbe
textures/flatlist/ovr_stm/ovr_eu/_win/006f7421.ctxr,textures/flatlist/ovr_stm/ovr_eu/_win,006f7421.ctxr,006f7421,ctxr,175200,d612350f95f1c364c52c4ab0277ee7bf1a0d27f0
