full_path,relative_path_to_file,filename_with_extension,file_stem,extension,filesize,sha1
Misc/loading/_win/loading.ctxr,Misc/loading/_win,loading.ctxr,loading,ctxr,105120,15716877c958c557da9cf6dfe480d03e2b0850f3
Misc/loading/_win/loading_4k.ctxr,Misc/loading/_win,loading_4k.ctxr,loading_4k,ctxr,944800,970b0ea0cd1c40435022e9c23f16c4f9b096aec5
Misc/loading/_win/loading_fhd.ctxr,Misc/loading/_win,loading_fhd.ctxr,loading_fhd,ctxr,236320,ef90bee9cca1726110d704a5072c50db0467fce9
Misc/loading/_win/loading_jp.ctxr,Misc/loading/_win,loading_jp.ctxr,loading_jp,ctxr,105120,15716877c958c557da9cf6dfe480d03e2b0850f3
Misc/loading/_win/loading_jp_4k.ctxr,Misc/loading/_win,loading_jp_4k.ctxr,loading_jp_4k,ctxr,944800,970b0ea0cd1c40435022e9c23f16c4f9b096aec5
Misc/loading/_win/loading_jp_fhd.ctxr,Misc/loading/_win,loading_jp_fhd.ctxr,loading_jp_fhd,ctxr,236320,ef90bee9cca1726110d704a5072c50db0467fce9
Misc/loading/_win/loading_jp_wqhd.ctxr,Misc/loading/_win,loading_jp_wqhd.ctxr,loading_jp_wqhd,ctxr,298240,8397c18b17362dbcc9c06eb80495e91cc9f5b891
Misc/loading/_win/loading_wqhd.ctxr,Misc/loading/_win,loading_wqhd.ctxr,loading_wqhd,ctxr,298240,8397c18b17362dbcc9c06eb80495e91cc9f5b891
textures/flatlist/ovr_stm/ovr_eu/_win/0007bc34.ctxr,textures/flatlist/ovr_stm/ovr_eu/_win,0007bc34.ctxr,0007bc34,ctxr,278240,cbe4fab767a1c1fac5e45119900769f8fbe8648b
textures/flatlist/ovr_stm/ovr_eu/_win/0009bc34.ctxr,textures/flatlist/ovr_stm/ovr_eu/_win,0009bc34.ctxr,0009bc34,ctxr,25584,bdf0e969f20068974336125039e0af96a0fa848f
textures/flatlist/ovr_stm/ovr_eu/_win/001463f1.ctxr,textures/flatlist/ovr_stm/ovr_eu/_win,001463f1.ctxr,001463f1,ctxr,11104,439306b117637c4df32627a94b0e713f6a447af8
textures/flatlist/ovr_stm/ovr_eu/_win/00481d9d.ctxr,textures/flatlist/ovr_stm/ovr_eu/_win,00481d9d.ctxr,00481d9d,ctxr,11392,413a3470386d3f260b012ce1e79417102b6bc8da
textures/flatlist/ovr_stm/ovr_eu/_win/004d1d9d.ctxr,textures/flatlist/ovr_stm/ovr_eu/_win,004d1d9d.ctxr,004d1d9d,ctxr,15136,69163b4c220b542a5c1c67f6ed54085ba3f29576
textures/flatlist/ovr_stm/ovr_eu/_win/004f1d9d.ctxr,textures/flatlist/ovr_stm/ovr_eu/_win,004f1d9d.ctxr,004f1d9d,ctxr,15184,752c91d81e03a2739ae3982be65d6a0ff3d6db1c
textures/flatlist/ovr_stm/ovr_eu/_win/0051a133.ctxr,textures/flatlist/ovr_stm/ovr_eu/_win,0051a133.ctxr,0051a133,ctxr,290880,14b227f24463703319fe6807bc900d3114979988
textures/flatlist/ovr_stm/ovr_eu/_win/006f7421.ctxr,textures/flatlist/ovr_stm/ovr_eu/_win,006f7421.ctxr,006f7421,ctxr,18112,e37e1e4192e8f72819bd3b4c93fa854c21ee0de5
