full_path,relative_path_to_file,filename_with_extension,file_stem,extension,filesize,sha1
textures/flatlist/ovr_stm/_win/00004ad1.ctxr,textures/flatlist/ovr_stm/_win,00004ad1.ctxr,00004ad1,ctxr,2464,fc24ca2ee38b97cf3a0a83f39c873f1607a62690
textures/flatlist/ovr_stm/_win/0000c4dd.ctxr,textures/flatlist/ovr_stm/_win,0000c4dd.ctxr,0000c4dd,ctxr,4960,fe43df81d22dbd79f706ead87c79645aaefc266d
textures/flatlist/ovr_stm/_win/0000c4dd_d0bf2476e36b7e6db64e892154845abf.ctxr,textures/flatlist/ovr_stm/_win,0000c4dd_d0bf2476e36b7e6db64e892154845abf.ctxr,0000c4dd_d0bf2476e36b7e6db64e892154845abf,ctxr,4768,9abf1c00d8e8eed5348085d1ee4285419d3387ad
textures/flatlist/ovr_stm/_win/0000f06e.ctxr,textures/flatlist/ovr_stm/_win,0000f06e.ctxr,0000f06e,ctxr,11104,a800e6f0c06dd835de0f413a38deb6f0c297a6a6
textures/flatlist/ovr_stm/_win/00012016.ctxr,textures/flatlist/ovr_stm/_win,00012016.ctxr,00012016,ctxr,9376,e23bcc45665894a8ffeeec3c490d29733d69d0d5
textures/flatlist/ovr_stm/_win/00022016.ctxr,textures/flatlist/ovr_stm/_win,00022016.ctxr,00022016,ctxr,9376,cce71541f3ca3d2abe93dbf5983004b1062b6f22
textures/flatlist/ovr_stm/_win/00024ad1.ctxr,textures/flatlist/ovr_stm/_win,00024ad1.ctxr,00024ad1,ctxr,2464,dc694e5e0d259ec6ee393dec4a53310ddd9717e6
textures/flatlist/ovr_stm/_win/0002936b.ctxr,textures/flatlist/ovr_stm/_win,0002936b.ctxr,0002936b,ctxr,8352,c675601ef8731481f1bbe207c203889aeabd1ec7
textures/flatlist/ovr_stm/_win/0002cca2.ctxr,textures/flatlist/ovr_stm/_win,0002cca2.ctxr,0002cca2,ctxr,10528,15f75936ed9029547762ef232036f159398f4f3e
textures/flatlist/ovr_stm/_win/00032016.ctxr,textures/flatlist/ovr_stm/_win,00032016.ctxr,00032016,ctxr,9376,384b465fd211085b5463158cd119b0a3ecd6d5dd
textures/flatlist/ovr_stm/_win/000382c8.ctxr,textures/flatlist/ovr_stm/_win,000382c8.ctxr,000382c8,ctxr,5536,1643e407b83c9d6b59d031e044a32b059ec5c2de
